cct_id,show_id,show,show_ja,date,episode,segment,name_ja,name_en,description_ja,metadata,cct_permalink,cct_url,subbed,cct_link,cct_index
gakinotsukai_20180527_1407_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-05-27,1407,0,夜の口ぱくヒットスタジオ（前編）, 5th Lip-sync Song Show Part 1 夜の口ぱくヒットスタジオ 前編,今週のガキの使いは『夜の口パクヒットスタジオ！』今回も豪華ゲストを交えて新旧口パクソングが揃い踏み！浜田はあの歌謡界の女王、松本はつっぱり系ロック歌手でなりきり口パク。ゲストもあの実力派アーティスト、伝説のロックンローラー、ミリオン歌姫、台湾歌姫など、世代を超えた口パクスターが勢揃い！歌唱後のなりきりトークにもご注目！思わず出た本人の言わなさそうな返しに仰天＆爆笑！今宵も絶対に歌わない宴で大盛り上がり！,,1407-1-ja,https://chikichiki.tube/gakinotsukai/video/1407-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/1407-1-ja"">VTR</a>",gakinotsukai-1407-1
gakinotsukai_20180603_1408_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-06-03,1408,0,夜の口ぱくヒットスタジオ（後編）,5th Lip-sync Song Show Part 2 夜の口ぱくヒットスタジオ 後編,今週のガキ使は『夜の口パクヒットスタジオ後半戦！』ボルテージは最高潮に！？ここでしか見られない豪華口パクシンガーの共演！あの元祖国民的ヒットソング歌手の雰囲気やり取り＆ビジュアルまで本人と見紛うロック歌手に爆笑！そして今回は誰になる？方正の憑依型口パク。もちろんあの男性タレントも登場！グダグダ口パクで名曲をしっとり披露します。ラストは禁断の生歌で大爆笑！？ここでしか見られない伝説の一夜を見逃すな！,,1408-1-ja,https://chikichiki.tube/gakinotsukai/video/1408-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/1408-1-ja"">VTR</a>",gakinotsukai-1408-1
gakinotsukai_20180610_1409_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-06-10,1409,0,第2回 世界のテーブルゲームを遊び尽くせ〜!!（前編）,Lets Play with Tabletop Games from Around the World #2 - Part 1,今週のガキの使いは『世界のテーブルゲームを遊び尽くせ！』世界各国の珍しいテーブルゲームがスタジオに大集合！初見のゲームばかりで探り探りながらもゲームを行っていく一同。絵札を記憶してピースを奪い合うゲームでは意外な結果に？リズムで指定されたポーズをとるゲームではやはりあの男のダメっぷりが発動？卵を挟む風変わりなゲームで才能開花？など各自の得意不得意が露呈する。おっさんがはしゃいで笑って大盛り上がり！,,1409-1-en,https://chikichiki.tube/gakinotsukai/video/1409-1-en,True,"<a href=""https://chikichiki.tube/gakinotsukai/video/1409-1-en"">VTR</a>",gakinotsukai-1409-1
gakinotsukai_20180617_1410_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-06-17,1410,0,第2回 世界のテーブルゲームを遊び尽くせ〜!!（後編）,Lets Play with Tabletop Games from Around the World #2 - Part 2,今週のガキ使は『世界のテーブルゲームを遊び尽くせ後半戦！』おっさんたちの盛り上がりが止まらない！世界のテーブルゲームを堪能中！ドイツのカードを立てて積み上げていくゲームではまさかの高層タワー状態！？最後は緊張感ＭＡＸな展開に？フランスの頭脳派陣取りゲームでは、あるメンバーの策略に気づいた松本が激怒！？白熱の長期戦へ！？韓国のだるま落とし風ゲームではあの男の不器用さが露呈してスタジオ全員あきれ顔！？,,1410-1-en,https://chikichiki.tube/gakinotsukai/video/1410-1-en,True,"<a href=""https://chikichiki.tube/gakinotsukai/video/1410-1-en"">VTR</a>",gakinotsukai-1410-1
gakinotsukai_20180701_1411_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-07-01,1411,0,ダウンタウン2Sトーク,Downtown Talk ダウンタウン 2ショット トーク,今週のガキ使は『ダウンタウン２Sトーク』松本が女性スキャンダル問題回避のため〇〇を提唱！しかし浜田は反発？▽松本がジムで気づいた体のちょっとした異常とは？検証のために息を切らして全力〇〇！ウソみたいな現象に浜田も疑惑の目？ついでに浜田も全力〇〇！▽さらに今のスポーツ界に改めてスポーツマンシップを問う！ビデオ判定のあり方をめぐって大熱論！▽ダウンタウン２人でボケ防止トレーニング！なぜかあの歌を熱唱？,,1411-1-ja,https://chikichiki.tube/gakinotsukai/video/1411-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/1411-1-ja"">VTR</a>",gakinotsukai-1411-1
gakinotsukai_20180708_SP_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-07-08,SP,0,特別版 スマホなしで待ち合わせスペシャル〜!!,,今週のガキ使は特別編『スマホ無しで待ち合わせＳＰ！』 「〇〇といえば？」で出されたお題に対し、連絡は一切無しで自分の経験や直感を踏まえて思う場所に行き全員集合を目指すガキの名物企画。もちろん全員が揃うまで何度でも行われる。今回はゲストに西川貴教と広瀬アリスを迎え、１チーム最多の７人での挑戦。難易度もあがった上に、さらにこの人と同じ場所だと一からやり直しというジョーカーの存在も！果たして７人の運命は！？,,,,,,
gakinotsukai_20180708_1412_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-07-08,1412,0,スマホなしで待ち合わせSP裏側大公開!,Rendevouz SP Unaired Scenes スマホなしで待ち合わせSP 未公開シーン大放出,今週のガキの使いは『スマホ無しで待ち合わせＳＰの裏側大公開！』 メンバーとゲストが東京中を駆け巡ったスマホ無しで出会えるかＳＰ。今回はその特別版として丸１日ロケで収まりきらなかった、それぞれの現場で起こっていた悲喜こもごもな未公開をお届け！松本の偏差値話、浜田の初めての東京旅行、田中のバイトでの悲しすぎる話、方正のテレビ史に残るハプニング、広瀬アリスの松本に対するリアル感想などまだまだ見どころ満載！,,1412-1-ja,https://chikichiki.tube/gakinotsukai/video/1412-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/1412-1-ja"">VTR</a>",gakinotsukai-1412-1
gakinotsukai_20180715_1413_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-07-15,1413,0,串カツ田中 食べ尽くして10万円 東京23区23店舗 完全制覇〜!!,Food Marathon - Kushikatsu Tanaka Part 1,今週のガキ使は『大阪伝統の味！串カツ田中食べ尽くして１０万円！』メンバーが都内人気チェーンをはしごし指定された店舗分食べきることができるかというチャレンジ企画。今回は手頃な値段で様々な種類の串カツが楽しめる店として現在人気沸騰中の串カツ田中でチャレンジ！一同、大阪で慣れ親しんだ串カツにテンションがあがるものの、各店で食べるメニューはくじ引きで決めるため苦手なメニューもあったりで早くも波乱の予感！？,,1413-1-en,https://chikichiki.tube/gakinotsukai/video/1413-1-en,True,"<a href=""https://chikichiki.tube/gakinotsukai/video/1413-1-en"">VTR</a>",gakinotsukai-1413-1
gakinotsukai_20180722_1414_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-07-22,1414,0,串カツ田中 食べ尽くして10万円 東京23区23店舗 完全制覇〜!! 完結編,Food Marathon - Kushikatsu Tanaka Part 2,今週のガキは『串カツ田中食べ尽くして１０万円！完結編』メンバーが人気チェーン串カツ田中をはしごして１店舗に付き２本、それを２３店舗分を食べきることができるかというチャレンジ企画。序盤こそ余裕の表情を見せてはいたが、食べ進むにつれ移動と満腹感で追い込まれる一同。さらにクジによるメニュー決めでビッグサイズが連続で当たる不運も重なる‥新ルール導入で道は開くのか！？そして、持ってるあの男に奇跡が起きる！？,,1414-1-en,https://chikichiki.tube/gakinotsukai/video/1414-1-en,True,"<a href=""https://chikichiki.tube/gakinotsukai/video/1414-1-en"">VTR</a>",gakinotsukai-1414-1
gakinotsukai_20180729_1415_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-07-29,1415,0,芸人考案!オリジナルゲームをやってみよう〜!!（前編）,Young Comedians Games Part 1 芸人考案¡ オリジナルゲームをやってみよう～¡¡ 前編,今週のガキは『芸人考案オリジナルゲームをやってみよう！』若手芸人が普段、劇場など内輪で楽しんでいる本人考案のオリジナルゲームを持って続々登場！オネエモノマネで人気沸騰中のあのコンビが持ってきた擬音で楽しむゲームで浜田が撃沈！？あの実力派若手コンビは当たれば超爽快な予想ゲームで動きまくり遠藤の血が騒ぐ！？あの超個性的じゃない方の芸人は居酒屋でできるくだらなすぎるゲームを考案、バカっぽい様に思わず爆笑,,1415-1-ja,https://chikichiki.tube/gakinotsukai/video/1415-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/1415-1-ja"">VTR</a>",gakinotsukai-1415-1
gakinotsukai_20180805_1416_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-08-05,1416,0,芸人考案!オリジナルゲームをやってみよう〜!!（後編）,Young Comedians Games Part 2 芸人考案¡ オリジナルゲームをやってみよう～¡¡ 後編,今週のガキの使いは『芸人考案オリジナルゲームをやってみよう後半戦！』先週よりさらに大盛り上がりの芸人考案ヘンテコオリジナルゲームが続々登場！〇〇禁止しりとりでは若手ド緊張のあまり全員ズッコケの爆笑展開に！？そして意外と難しい？全員で協力する１文字ゲームでは責任のなすりつけ合い！？そして最後はあの男が異色すぎるゲームを携え登場。とにかくぶっ飛んだ内容でひたすらクエスチョンのまま進行。一体どうなる！？,,1416-1-ja,https://chikichiki.tube/gakinotsukai/video/1416-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/1416-1-ja"">VTR</a>",gakinotsukai-1416-1
gakinotsukai_20180812_1417_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-08-12,1417,0,クイズ綾小路翔の100のコト（前編）,100 Questions Sho Ayanokoji Part 1 クイズ 綾小路 翔の100のコト 前編,今週のガキは『綾小路翔の１００のコト！』ヤンキーでロックな氣志團ボーカルの綾小路翔が１００のコトに登場！パーソナルに踏み込んだことから、うがいの秒数などどうでもええわ！なことまで様々な角度で丸裸にしていく。しかしその回答は個性的な見た目と同様に超難解！そして初めてのテレビ出演や氣志團での最大の後悔などさらっと仰天エピソードも告白して一同驚き＆爆笑！？綾小路翔の知り得なかった事がすべて明らかになる！,,1417-1-ja,https://chikichiki.tube/gakinotsukai/video/1417-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/1417-1-ja"">VTR</a>",gakinotsukai-1417-1
gakinotsukai_20180819_1418_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,2018-08-19,1418,0,クイズ綾小路翔の100のコト（後編）,100 Questions Ayanokoji Part 2 & Downtowns Talk クイズ 綾小路 翔の100のコト 後編 & ダウンタウン 2ショット トーク,今週のガキ使は、つかみきれない男が今夜も大暴走『綾小路翔の１００のコト完結編！』ときにはぶっ飛び、ときには普通な答えでメンバーを混乱させてきた綾小路。今週も母親に激怒された少年時代や好きだった女性アイドルなどを赤裸々に語る。さらに(秘)おバカセクシーチャレンジや豪快お絵かきに挑戦！？そして徐々に傾向をつかみ始めたメンバーは正解を導き出し大接戦に！最後は優勝者が綾小路との夢の激レア＆懐かし体験に感動！？,,1418-1-ja,https://chikichiki.tube/gakinotsukai/video/1418-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/1418-1-ja"">VTR</a>",gakinotsukai-1418-1
